,patient,cond,pharm,session_id,chan,y,z,exp,knee,tau,log_tau,err,r2
3638,Chibi,Anesthesia,Propofol,2.0,55.0,431.9885057471264,410.1359649122807,2.303093811535339,-0.40143043119429944,,,0.0683907741246192,0.98869141412237
3639,Chibi,Anesthesia,Propofol,2.0,56.0,126.2816091954023,255.99561403508773,2.8385591779792416,0.9205588744384716,0.16386434066460098,-0.7855155451331843,0.04074902382696575,0.9971292913319276
3640,Chibi,Anesthesia,Propofol,2.0,57.0,177.66091954022988,279.45175438596493,3.0243404970842893,2.2640202905183155,0.12147271619028385,-0.91552125736297,0.037111721821915154,0.9983763100997624
3641,Chibi,Anesthesia,Propofol,2.0,58.0,230.7528735632184,296.2061403508772,2.97515410668545,2.086058581780448,0.1243051301690037,-0.9055109473188284,0.037246505550423824,0.9982835179075941
3642,Chibi,Anesthesia,Propofol,2.0,59.0,285.5574712643678,312.1228070175439,2.780936801879388,2.051768657252713,0.12290839683623886,-0.9104184460389013,0.1305524746650769,0.9802287473328911
3643,Chibi,Anesthesia,Propofol,2.0,60.0,339.5057471264368,330.5526315789474,2.823751860423744,3.208861727909098,0.10531775962731517,-0.9774983879997259,0.12504158521530118,0.9812225152651537
3644,Chibi,Anesthesia,Propofol,2.0,61.0,404.58620689655174,353.17105263157896,2.547124990374511,-0.0842905532346436,,,0.05782728376714862,0.9938680092878454
3645,Chibi,Anesthesia,Propofol,2.0,62.0,444.83333333333337,363.2236842105263,2.5058307366572294,0.18423621050883326,0.31259813646960094,-0.5050136153231707,0.0597635158748577,0.9938445034478908
3646,Chibi,Anesthesia,Propofol,2.0,63.0,142.55172413793105,208.24561403508773,-25.85774260622215,7.161499828043764,0.17174567815248068,-0.7651141828165641,0.011879394277540964,0.4686591802878753
3647,Chibi,Anesthesia,Propofol,2.0,64.0,193.9310344827586,231.7017543859649,3.008230533291403,0.44445809495521055,0.20839566436343607,-0.6811113207017947,0.04360559782110388,0.9964058359638365
3648,Chibi,Anesthesia,Propofol,2.0,65.0,329.75580991340036,1005.8707344091504,2.7870670467690353,1.1448139382640765,0.151616350703812,-0.8192539607255305,0.049100344445625124,0.9969537862671881
3649,Chibi,Anesthesia,Propofol,2.0,66.0,278.92803051507605,977.3571156387769,2.9036668331442566,2.7484719250709606,0.11235710552262694,-0.9493994573642183,0.04318197515979498,0.9980041036518762
3650,Chibi,Anesthesia,Propofol,2.0,67.0,328.45253351857156,952.7317176098182,2.834570484871917,0.9433610436735613,0.16246261125440867,-0.7892465706494602,0.0487287472592327,0.9973636189538019
3651,Chibi,Anesthesia,Propofol,2.0,68.0,385.7966948910401,985.1335571216061,2.8052841012482355,1.2559834292940162,0.14673554319698304,-0.8334646759001394,0.05031640219259683,0.9968790867444896
3652,Chibi,Anesthesia,Propofol,2.0,69.0,444.4441326583375,987.7257042825489,2.8264874173437464,3.374425447333179,0.10350113948610541,-0.9850548688563036,0.17145077862323146,0.9682965099997305
3653,Chibi,Anesthesia,Propofol,2.0,70.0,490.0588064773465,983.8374835411347,2.7259887069815805,2.476883651113067,0.1141090380358653,-0.9426799558127019,0.1713713018558436,0.9663941065351488
3654,Chibi,Anesthesia,Propofol,2.0,71.0,552.6160734291304,987.7257042825489,2.6200052813425043,0.49973328984758647,0.20739834609735522,-0.6831947112240087,0.069070553702687,0.9936615592213095
3655,Chibi,Anesthesia,Propofol,2.0,72.0,615.1733403809142,991.6139250239636,2.637923277557625,1.014701511667679,0.1582768387427207,-0.8005826324665531,0.06506153843844456,0.9945790479183357
3656,Chibi,Anesthesia,Propofol,2.0,73.0,669.9109489637249,987.7257042825489,2.7056352051173578,1.5061063182650576,0.1367996142766408,-0.8639151271609509,0.04748303645374044,0.9966550399337331
3657,Chibi,Anesthesia,Propofol,2.0,74.0,723.345281151707,986.4296307020775,2.7281114628441134,1.8485483293210696,0.1270609937518109,-0.8959877523437434,0.04407344472764142,0.9971223225077191
3658,Chibi,Anesthesia,Propofol,2.0,75.0,772.8697841552026,985.1335571216061,2.475359331706009,0.6453347699543676,0.1899605832421185,-0.7213365056595875,0.055963550218456524,0.9952729514710908
3659,Chibi,Anesthesia,Propofol,2.0,76.0,818.4844579742118,982.541409960663,2.389770380392292,2.047991694610742,0.11790840756630455,-0.9284552260375025,0.16978955585316208,0.9570027055388548
3660,Chibi,Anesthesia,Propofol,2.0,77.0,858.8860262139054,982.541409960663,2.297600122612018,0.8176053339555698,0.1737338004610016,-0.7601156799659768,0.04425459156867158,0.9961948999011753
3661,Chibi,Anesthesia,Propofol,2.0,78.0,899.2875944535991,979.94926279972,2.425067604361039,1.4286730984230862,0.13738270734759483,-0.8620679294027677,0.14056308386302618,0.9701627651081696
3662,Chibi,Anesthesia,Propofol,2.0,79.0,931.8695043243199,973.4688948973625,2.549692777085387,1.8089478062161168,0.1261410903927815,-0.8991434191844513,0.15475183640381845,0.9682828508240829
3663,Chibi,Anesthesia,Propofol,2.0,80.0,387.099971285869,937.17883464416,2.6256041960211944,0.13599624051451586,0.34027431067644476,-0.46817083712986546,0.04879559363161003,0.9968817634888095
3664,Chibi,Anesthesia,Propofol,2.0,81.0,437.92775068419326,926.8102460003878,2.548952487902721,0.0028338490458583053,1.589639560898575,0.20129866239702685,0.05232826227678011,0.9964421967144634
3665,Chibi,Anesthesia,Propofol,2.0,82.0,501.788294030806,942.3631289660461,2.6246076936266296,1.4116529212066264,0.13956367409312903,-0.8552276060240936,0.1679292167116457,0.9652714766032182
3666,Chibi,Anesthesia,Propofol,2.0,83.0,552.6160734291304,935.8827610636885,2.5465143054631394,2.430987460426774,0.11228602488511398,-0.9496742926517807,0.1816362461712435,0.9568568705549657
3667,Chibi,Anesthesia,Propofol,2.0,84.0,608.6569584067701,935.8827610636885,2.629684366868489,3.36510032279311,0.10032671834255474,-0.9985833931660282,0.18915620907259248,0.9535475049904025
3668,Chibi,Anesthesia,Propofol,2.0,85.0,669.9109489637249,939.770981805103,2.497058331626913,0.6452138990759246,0.18968295974695348,-0.7219716823969012,0.06824154683057285,0.993288090656562
3669,Chibi,Anesthesia,Propofol,2.0,86.0,719.4354519672205,934.586687483217,2.50760846124941,1.0215960738476801,0.15780461767592016,-0.8018802926232422,0.0415995600821247,0.9969010741040795
3670,Chibi,Anesthesia,Propofol,2.0,87.0,775.4763369448603,928.1063195808593,2.4269731710815377,0.6366823410310911,0.1916950812366046,-0.7173890306754418,0.05703533365058416,0.9944980785088724
3671,Chibi,Anesthesia,Propofol,2.0,88.0,821.0910107638691,926.8102460003878,2.253204257442982,0.36390500060199643,0.24926373179452763,-0.603340907325955,0.04748795162886028,0.9954865393401121
3672,Chibi,Anesthesia,Propofol,2.0,89.0,858.8860262139054,935.8827610636885,2.426184491111246,0.8923877173438647,0.16680169190737296,-0.7777995485285595,0.05181633257340406,0.9951744006227251
3673,Chibi,Anesthesia,Propofol,2.0,90.0,897.9843180587703,930.6984667418025,2.4145545126289707,0.6831134346730499,0.18636560653708206,-0.7296342329120977,0.04630829694579054,0.9960836737545086
3674,Chibi,Anesthesia,Propofol,2.0,91.0,937.0826099036351,926.8102460003878,2.529621064692833,0.8065102367263757,0.17327613429164496,-0.761261249514544,0.05108258952126518,0.9956835208506991
3675,Chibi,Anesthesia,Propofol,2.0,92.0,332.3623627030581,978.6531892192484,2.642109913971761,2.7598965993091107,0.10837987460362435,-0.9650513558055018,0.16026909201790962,0.965698948837762
3676,Chibi,Anesthesia,Propofol,2.0,93.0,387.099971285869,961.8042326731188,2.7124965205397706,0.28951357908076203,0.25135263964508303,-0.599716549555563,0.06587408349837193,0.9920317505977692
3677,Chibi,Anesthesia,Propofol,2.0,94.0,440.53430347385097,952.7317176098182,2.45283817769215,-0.3481693101620203,,,0.06981144983789646,0.9890963115789585
3678,Chibi,Anesthesia,Propofol,2.0,95.0,487.4522536876889,926.8102460003878,2.3703027398093477,-0.3009724964138661,,,0.07076170071328436,0.9895605042432193
3679,Chibi,Anesthesia,Propofol,2.0,96.0,546.0996914549862,911.2573630347298,2.5366413153197476,1.563642155648429,0.13344026471752382,-0.8747131051562329,0.17626823396864272,0.9597116422318556
3680,Chibi,Anesthesia,Propofol,2.0,97.0,603.4438528274547,900.8887743909577,2.2972846742808595,2.567228769499871,0.10557999403407593,-0.9764183668753897,0.15278109281793473,0.9592604478169935
3681,Chibi,Anesthesia,Propofol,2.0,98.0,658.1814614102655,889.224112166714,2.4389914788585725,0.9749024262238478,0.16082224513159452,-0.7936538792833793,0.04863077980591555,0.9956098223051467
3682,Chibi,Anesthesia,Propofol,2.0,99.0,712.9190699930764,880.1515971034136,2.5537439750818933,4.848938017658534,0.08576958296540738,-1.0666667015728402,0.1622911580988755,0.9625614845768882
3683,Chibi,Anesthesia,Propofol,2.0,100.0,763.7468493914008,876.2633763619989,2.628204936434699,4.592871916350902,0.08910562039224118,-1.050094901705504,0.1653725413440551,0.9640398848910087
3684,Chibi,Anesthesia,Propofol,2.0,101.0,808.0582468155811,876.2633763619989,2.3980272249433168,0.6661142780844898,0.18853933559535505,-0.7245980276872861,0.1107733489913344,0.9830284592333627
3685,Chibi,Anesthesia,Propofol,2.0,102.0,841.9434330811306,878.855523522942,2.4634884317317347,0.8028291963377648,0.17399481383373183,-0.7594636962976247,0.05078050911568014,0.9956356994476264
3686,Chibi,Anesthesia,Propofol,2.0,103.0,883.6482777156531,872.3751556205845,2.513951142904542,1.3340721028534681,0.14191434041255765,-0.847973716964201,0.08183108634301238,0.9909460742226872
3687,Chibi,Anesthesia,Propofol,2.0,104.0,921.4432931656892,869.7830084596415,2.5573472067003027,1.8187292252318046,0.12596299545256115,-0.8997570202088033,0.05548345197119694,0.9947780630217705
3688,Chibi,Anesthesia,Propofol,2.0,105.0,312.81321678062557,926.8102460003878,2.7371262770372433,0.27729828540379714,0.25429482889702554,-0.5946624711428954,0.07174189347975235,0.9916005249059867
3689,Chibi,Anesthesia,Propofol,2.0,106.0,368.85410175826524,907.3691422933152,2.57713216006074,0.10152978799560917,0.38662496505013694,-0.41271010624782273,0.06622165638947418,0.9910966386630576
3690,Chibi,Anesthesia,Propofol,2.0,107.0,417.07532836693207,889.224112166714,2.2832841790208827,-0.38288905675093965,,,0.08423389399293653,0.9838138060038
3691,Chibi,Anesthesia,Propofol,2.0,108.0,465.2965549755987,880.1515971034136,2.286743998321645,-0.4673185043610967,,,0.07285684187588037,0.9865093827962801
3692,Chibi,Anesthesia,Propofol,2.0,109.0,698.5830296499591,829.6047274650244,2.5974768010702687,3.5757292992120324,0.09744977351461669,-1.0112191658995306,0.15914797238315867,0.9655778753989889
3693,Chibi,Anesthesia,Propofol,2.0,110.0,748.1075326534549,820.5322124017237,2.5831589640715666,3.548438961232408,0.09747384090798134,-1.0111119204411891,0.14974124955995086,0.9690264160684063
3694,Chibi,Anesthesia,Propofol,2.0,111.0,791.1156536828062,823.1243595626668,2.6155014844209434,4.3925137805899,0.0903832296043379,-1.0439121443692416,0.16587380927671105,0.9626498927537585
3695,Chibi,Anesthesia,Propofol,2.0,112.0,825.0008399483557,824.4204331431383,2.4601968000024956,1.5164174485282405,0.1343762277300787,-0.8716775547852484,0.15490294082788875,0.9653682427479275
3696,Chibi,Anesthesia,Propofol,2.0,113.0,858.8860262139054,827.0125803040814,2.5225044768381006,0.5310186746661129,0.20454800246856375,-0.6892047572857056,0.046227548206181586,0.9965665272137733
3697,Chibi,Anesthesia,Propofol,2.0,114.0,907.107252822572,827.0125803040814,2.6380392493057396,0.8734278291173169,0.1675325384244001,-0.7759008311000869,0.04935002675141016,0.9965483193129979
3698,Chibi,Anesthesia,Propofol,2.0,115.0,759.8370202069142,769.9853427633348,2.573605876047258,4.388045844661971,0.08958995652212343,-1.0477406741716135,0.1519128635738433,0.9667777129951415
3699,Chibi,Anesthesia,Propofol,2.0,116.0,800.2385884466081,771.2814163438063,2.5595194224522593,0.5040765016624901,0.20799566087801807,-0.6819457250198794,0.04226221579367758,0.9970801619904471
3700,Chibi,Anesthesia,Propofol,2.0,117.0,852.3696442397612,781.6500049875783,2.5553946952413287,0.6671159031495271,0.18647270038661928,-0.7293847399371796,0.05297516508174825,0.9960535961471569
3701,Chibi,Anesthesia,Propofol,2.0,118.0,884.9515541104819,780.3539314071068,2.6187391969406257,0.4851276649465446,0.20978775397498214,-0.6782198666491982,0.04772749914258035,0.9966272269600811
3702,Chibi,Anesthesia,Propofol,2.0,119.0,836.7303275018154,745.359944734376,2.59561204467049,1.6775990441469726,0.13039337060119385,-0.8847444882398948,0.14061675488184097,0.9749636060703093
3703,Chibi,Anesthesia,Propofol,2.0,120.0,869.3122373725363,742.767797573433,2.624843803687926,1.515577740507741,0.1358389562542736,-0.8669756640756154,0.0600477648607729,0.9956382048367447
3704,Chibi,Anesthesia,Propofol,2.0,121.0,853.2988505747127,147.09210526315792,2.6580680111464865,1.9972385833093236,0.12268584276857712,-0.9112055494345079,0.15803599097135582,0.9668370549213164
3705,Chibi,Anesthesia,Propofol,2.0,122.0,805.3448275862069,153.7938596491228,2.6975761512393825,-0.04989332365421395,,,0.0620964863401306,0.9937953966235313
3706,Chibi,Anesthesia,Propofol,2.0,123.0,856.7241379310345,194.00438596491227,2.4733056584186763,-0.10634120607711192,,,0.06413789736916321,0.9926859812206613
3707,Chibi,Anesthesia,Propofol,2.0,124.0,813.9080459770115,193.16666666666666,2.716308805799617,-0.2837956363709845,,,0.061948271873676145,0.9923880689812951
3708,Chibi,Anesthesia,Propofol,2.0,125.0,845.5919540229885,255.1578947368421,2.1975908090164293,-0.18761762242476188,,,0.06769529105936893,0.990734595192225
3709,Chibi,Anesthesia,Propofol,2.0,126.0,812.1954022988506,252.64473684210526,2.5216536688054325,-0.11478290938647458,,,0.07013008988874647,0.9920124569505387
3710,Chibi,Anesthesia,Propofol,2.0,127.0,839.5977011494252,298.719298245614,2.097396646206964,-0.505082129399094,,,0.06752496158698525,0.9885042307893481
3711,Chibi,Anesthesia,Propofol,2.0,128.0,805.3448275862069,307.9342105263158,2.4446230931016166,-0.28836521702079143,,,0.06368143164664715,0.9926099689621333
3712,George,Anesthesia,Propofol,3.0,1.0,507.00139961012127,804.9793294360658,2.120950896265698,-0.8603238565752237,,,0.08380483140301234,0.989056831980759
3713,George,Anesthesia,Propofol,3.0,2.0,557.8291790084456,781.6500049875783,1.961087322032533,-0.8706586565423089,,,0.08858271905192645,0.9860016006544723
3714,George,Anesthesia,Propofol,3.0,3.0,611.2635111964278,790.722520050879,1.8394239116517526,-0.9268273515300484,,,0.1060509698492849,0.9812794397859944
3715,George,Anesthesia,Propofol,3.0,4.0,651.6650794361215,811.4596973384232,2.138659428088768,-0.8379479579409457,,,0.0941426989007673,0.9879361119653025
3716,George,Anesthesia,Propofol,3.0,5.0,295.8706236478509,873.671229201056,2.341566966784917,-0.4926238704769294,,,0.14484311766173416,0.9741122683423894
3717,George,Anesthesia,Propofol,3.0,6.0,349.30495583583286,841.2693896892681,2.2973647356141034,-0.4804402266299776,,,0.14286474320288686,0.9733753749919284
3718,George,Anesthesia,Propofol,3.0,7.0,396.2229060496708,811.4596973384232,2.294651777275513,-0.5026232605542912,,,0.13906793016300686,0.9725475280940937
3719,George,Anesthesia,Propofol,3.0,8.0,445.7474090531663,779.0578578266354,2.103386621962707,-0.6766524121453688,,,0.13306383712239106,0.974314826303051
3720,George,Anesthesia,Propofol,3.0,9.0,484.84570089803117,760.9128277000342,2.0988072820009203,-0.7319696514946888,,,0.1100054211798814,0.982236209235715
3721,George,Anesthesia,Propofol,3.0,10.0,548.7062442446438,741.4717239929614,2.0227765569748644,-0.7806105251128217,,,0.09795889246376491,0.9842296487989054
3722,George,Anesthesia,Propofol,3.0,11.0,609.9602348015987,740.1756504124899,1.9760168066222987,-0.8605078877707071,,,0.09702247359735791,0.9851333773622944
3723,George,Anesthesia,Propofol,3.0,12.0,654.2716322257792,758.3206805390912,2.091268388683418,-0.849746898018293,,,0.09355667055638706,0.9875647270919389
3724,George,Anesthesia,Propofol,3.0,13.0,701.1895824396169,788.1303728899359,2.178414687921238,-0.8035589972223378,,,0.08422425353708482,0.990427469556594
3725,George,Anesthesia,Propofol,3.0,14.0,275.0182013305896,816.6439916603092,2.424002611714385,-0.5798858677188545,,,0.11546647972227826,0.9794470520468299
3726,George,Anesthesia,Propofol,3.0,15.0,323.2394279392562,781.6500049875783,2.274034290906681,-0.44316515968972486,,,0.13887586219890882,0.9738254059100907
3727,George,Anesthesia,Propofol,3.0,16.0,376.6737601272384,759.6167541195628,2.2678500999745506,-0.7347010342217973,,,0.1214440037945905,0.9812929180823721
3728,George,Anesthesia,Propofol,3.0,17.0,436.62447428936457,729.8070617687179,2.210788746001741,-0.6731812482786923,,,0.11062399005127871,0.9834125437429763
3729,George,Anesthesia,Propofol,3.0,18.0,477.02604252905815,724.6227674468319,2.157699775772883,-0.480395091620648,,,0.106853942328322,0.9831370515296882
3730,George,Anesthesia,Propofol,3.0,19.0,542.1898622704997,705.1816637397592,2.0887950280231395,-0.5587365224765214,,,0.10425690854843106,0.9827562068945288
3731,George,Anesthesia,Propofol,3.0,20.0,602.1405764326258,702.5895165788161,2.050541942010639,-0.722739163662718,,,0.10062105140671602,0.9839465238050601
3732,George,Anesthesia,Propofol,3.0,21.0,656.8781850154369,723.3266938663603,2.15787391832638,-0.7760383745383217,,,0.08838654281298475,0.9888669913290022
3733,George,Anesthesia,Propofol,3.0,22.0,697.2797532551306,751.8403126367335,2.3638067037784474,-0.552212430137522,,,0.0824219006912927,0.9914263617042874
3734,George,Anesthesia,Propofol,3.0,23.0,203.33799961500387,825.7165067236099,2.4279013043944127,-0.3013621240371972,,,0.11602389869846821,0.9800553583089547
3735,George,Anesthesia,Propofol,3.0,24.0,211.15765798397683,781.6500049875783,2.480314289908649,-0.12209946444663658,,,0.10487845547093401,0.983066870879872
3736,George,Anesthesia,Propofol,3.0,25.0,255.46905540815715,760.9128277000342,2.5295317002873188,-0.24056248990975573,,,0.1067164578971771,0.984324478543803
3737,George,Anesthesia,Propofol,3.0,26.0,308.90338759613905,729.8070617687179,2.2596166455601794,-0.6720241948163925,,,0.11886487725680284,0.9809622569959014
3738,George,Anesthesia,Propofol,3.0,27.0,366.24754896860765,712.9581052225883,2.221629592059681,-0.7968526049525501,,,0.10869511685313972,0.9842714674934121
3739,George,Anesthesia,Propofol,3.0,28.0,417.07532836693207,697.4052222569301,2.1944620527445085,-0.8498293269091994,,,0.10908575188155187,0.9845854376953699
3740,George,Anesthesia,Propofol,3.0,29.0,471.81293694974295,683.1484128717434,2.174238578646004,-0.7376199002345457,,,0.11218063557811117,0.98267410005605
3741,George,Anesthesia,Propofol,3.0,30.0,531.7636511118691,670.1876770670282,2.1222107411987934,-0.4763654665966811,,,0.11482345013147202,0.9804480922415783
3742,George,Anesthesia,Propofol,3.0,31.0,596.9274708533108,666.2994563256136,2.063821613416257,-0.579625771327009,,,0.10917806117216115,0.9810238615242777
3743,George,Anesthesia,Propofol,3.0,32.0,659.4847378050944,668.8916034865565,2.022237111142941,-0.72200584863437,,,0.10480913558482666,0.98307491026257
3744,George,Anesthesia,Propofol,3.0,33.0,714.2223463879052,676.6680449693858,2.1929018380665948,-0.6650393715550141,,,0.11018921733816957,0.9789894428668658
3745,George,Anesthesia,Propofol,3.0,34.0,173.36264253394086,773.8735635047494,2.8349960959130254,3.1653355372796335,0.10599978497685655,-0.9746950157112618,0.08839048869303284,0.985683928061916
3746,George,Anesthesia,Propofol,3.0,35.0,213.76421077363455,734.9913560906039,2.373208603025888,-0.45500984529142635,,,0.11871477136063702,0.9820604280044064
3747,George,Anesthesia,Propofol,3.0,36.0,254.16577901332823,710.3659580616452,2.412808010863778,-0.2840551093455111,,,0.12319251563656797,0.9814172934593783
3748,George,Anesthesia,Propofol,3.0,37.0,301.08372922716626,689.628780774101,2.3742162604612336,-0.7247004598426069,,,0.1108380658262694,0.9849718513746624
3749,George,Anesthesia,Propofol,3.0,38.0,362.33771978412113,674.0758978084427,2.365954742457632,-0.8320443057097192,,,0.10609564565258202,0.9867610432638176
3750,George,Anesthesia,Propofol,3.0,39.0,411.8622227876167,662.4112355841992,2.1850773229399425,-0.8257347158286056,,,0.1194941335242941,0.980968736357462
3751,George,Anesthesia,Propofol,3.0,40.0,470.50966055491403,645.5622790380694,2.164016657016969,-0.738289097865049,,,0.1208056093972252,0.9791147505321438
3752,George,Anesthesia,Propofol,3.0,41.0,533.0669275066978,635.1936903942974,2.126328723790908,-0.5568886956021593,,,0.11999245058898507,0.9785553437791573
3753,George,Anesthesia,Propofol,3.0,42.0,586.5012596946801,632.6015432333545,2.1003875506552876,-0.41411545875918204,,,0.11594398396560245,0.9797840331511609
3754,George,Anesthesia,Propofol,3.0,43.0,649.0585266464636,636.4897639747688,2.0799403241969476,-0.548642813893712,,,0.10867775698173433,0.9818027512227925
3755,George,Anesthesia,Propofol,3.0,44.0,705.0994116241035,641.674058296655,2.1195480731759644,-0.70452047489444,,,0.10377882860971499,0.98452071354876
3756,George,Anesthesia,Propofol,3.0,45.0,75.61691292177875,817.9400652407807,2.3714974501898927,-0.5376082401360115,,,0.09561981098769581,0.9884564755564107
3757,George,Anesthesia,Propofol,3.0,46.0,131.65779789941826,749.2481654757906,2.3307460678574476,-0.5726386010004599,,,0.10271804089460453,0.9855106521387583
3758,George,Anesthesia,Propofol,3.0,47.0,179.87902450808497,707.7738109007021,2.216979383903509,-0.7132190719544891,,,0.1089406659701707,0.9838273508045409
3759,George,Anesthesia,Propofol,3.0,48.0,237.2231858805535,676.6680449693858,2.1405852534581618,-0.769991297064932,,,0.09898145856910658,0.9857706403266431
3760,George,Anesthesia,Propofol,3.0,49.0,291.9607944633644,650.7465733599555,2.0005847504664835,-0.8441546965469386,,,0.11516697560611822,0.9803975665151631
3761,George,Anesthesia,Propofol,3.0,50.0,351.9115086254906,632.6015432333545,2.2015294455848067,-0.81616621838914,,,0.11458441436596141,0.9737384912128192
3762,George,Anesthesia,Propofol,3.0,51.0,407.9523936031302,622.2329545895823,2.2171128020823447,-0.8518446066936156,,,0.11149164845184674,0.9838635823940045
3763,George,Anesthesia,Propofol,3.0,52.0,273.5689655172414,358.1973684210526,2.241146697833187,-0.598195197327921,,,0.08262559990388765,0.9901641348436544
3764,George,Anesthesia,Propofol,3.0,53.0,327.51724137931035,379.9780701754386,2.4435209334735117,-0.3581383356928919,,,0.10874784619175276,0.9822000754334894
3765,George,Anesthesia,Propofol,3.0,54.0,380.60919540229884,397.5701754385965,2.379491184388054,-0.6032520089377864,,,0.126495472461944,0.9749338442825602
3766,George,Anesthesia,Propofol,3.0,55.0,431.9885057471264,410.1359649122807,2.3230968251903255,-0.5024833698023522,,,0.11827458834031639,0.9780610705463094
3767,George,Anesthesia,Propofol,3.0,56.0,126.2816091954023,255.99561403508773,2.6399597039790685,-0.34456072849729075,,,0.0749331087556976,0.9936898002992514
3768,George,Anesthesia,Propofol,3.0,57.0,177.66091954022988,279.45175438596493,2.7097349786986404,0.07755204131822137,0.40888803303458104,-0.38839559979807076,0.07077744790421671,0.9943063287020368
3769,George,Anesthesia,Propofol,3.0,58.0,230.7528735632184,296.2061403508772,2.61447506418354,0.08382845497583215,0.41077857114279914,-0.38639222008248436,0.08490752369452739,0.9918252796188718
3770,George,Anesthesia,Propofol,3.0,59.0,285.5574712643678,312.1228070175439,2.417837796128326,-0.5649043543970976,,,0.09810985702508812,0.9881545520554358
3771,George,Anesthesia,Propofol,3.0,60.0,339.5057471264368,330.5526315789474,2.440300491824052,-0.471530286853151,,,0.09826482934273326,0.985099450336913
3772,George,Anesthesia,Propofol,3.0,61.0,404.58620689655174,353.17105263157896,2.431760450453249,-0.5435304917986697,,,0.11443862402273758,0.9797973987957412
3773,George,Anesthesia,Propofol,3.0,62.0,444.83333333333337,363.2236842105263,2.3678082335398307,-0.7256358253752353,,,0.11394871610010851,0.9762264257996883
3774,George,Anesthesia,Propofol,3.0,63.0,142.55172413793105,208.24561403508773,2.6666217495820264,-0.5944294737393513,,,0.0648746043393617,0.9953376680896258
3775,George,Anesthesia,Propofol,3.0,64.0,193.9310344827586,231.7017543859649,2.8092762125513273,-0.052833281117849754,,,0.06712160772311623,0.9950714965180336
3776,George,Anesthesia,Propofol,3.0,65.0,329.75580991340036,1005.8707344091504,2.5683376664395827,-0.24481498061750603,,,0.12506003584473435,0.9801075813648412
3777,George,Anesthesia,Propofol,3.0,66.0,278.92803051507605,977.3571156387769,2.5294503961238584,0.06396699665930508,0.47192919457498045,-0.32612315541689235,0.12725106585033666,0.9811575061171357
3778,George,Anesthesia,Propofol,3.0,67.0,328.45253351857156,952.7317176098182,2.485551797468424,-0.39957293893007156,,,0.12162974245199891,0.9830081438973703
3779,George,Anesthesia,Propofol,3.0,68.0,385.7966948910401,985.1335571216061,2.48343666383383,-0.4862179457698349,,,0.11491024222766641,0.9814573832212722
3780,George,Anesthesia,Propofol,3.0,69.0,444.4441326583375,987.7257042825489,2.4298668691644125,-0.394264228682947,,,0.11157275988081443,0.9817207027889802
3781,George,Anesthesia,Propofol,3.0,70.0,490.0588064773465,983.8374835411347,2.282066127438944,-0.4960014415995808,,,0.08624610587227534,0.9889369941179472
3782,George,Anesthesia,Propofol,3.0,71.0,552.6160734291304,987.7257042825489,2.3560572711870287,-0.2923292389456903,,,0.08027910001607116,0.9884724111081464
3783,George,Anesthesia,Propofol,3.0,72.0,615.1733403809142,991.6139250239636,2.4137481396907154,-0.3542646489206416,,,0.083882070557531,0.9882520777723967
3784,George,Anesthesia,Propofol,3.0,73.0,669.9109489637249,987.7257042825489,1.8639680521349813,-0.7268543092385764,,,0.07526870800016017,0.9799312799780678
3785,George,Anesthesia,Propofol,3.0,74.0,723.345281151707,986.4296307020775,2.4012931969444025,0.032572940267130944,0.6624137826553703,-0.17887063988727475,0.07552266721221343,0.9908200672765541
3786,George,Anesthesia,Propofol,3.0,75.0,772.8697841552026,985.1335571216061,2.3280864335632043,0.17282136909567739,0.33829881850981347,-0.47069951895918005,0.07543574318608884,0.9910462253235623
3787,George,Anesthesia,Propofol,3.0,76.0,818.4844579742118,982.541409960663,2.4126313916829063,2.0646967580366895,0.11784654807156564,-0.9286831341869816,0.06502289642562954,0.9925620631256366
3788,George,Anesthesia,Propofol,3.0,77.0,858.8860262139054,982.541409960663,2.455165590496099,2.0059869328140576,0.11986172824374705,-0.9213194646562899,0.06657911657481606,0.9920890868503881
3789,George,Anesthesia,Propofol,3.0,78.0,899.2875944535991,979.94926279972,2.3734594645956606,0.6628270746467042,0.18926435997731683,-0.7229311595303212,0.06555329924391966,0.9924803940485527
3790,George,Anesthesia,Propofol,3.0,79.0,931.8695043243199,973.4688948973625,2.422246879234889,0.5592249136233567,0.20231425054682317,-0.6939735254552101,0.08077511732423487,0.9886943867222274
3791,George,Anesthesia,Propofol,3.0,80.0,387.099971285869,937.17883464416,2.5181373913654297,-0.4140883664479478,,,0.11985924430026998,0.9813402660374398
3792,George,Anesthesia,Propofol,3.0,81.0,437.92775068419326,926.8102460003878,2.5001957900587204,-0.4349129657580441,,,0.11234230999580573,0.9829109588196221
3793,George,Anesthesia,Propofol,3.0,82.0,501.788294030806,942.3631289660461,2.36027352990455,-0.5039164749569256,,,0.09165215046764565,0.9884368743544715
3794,George,Anesthesia,Propofol,3.0,83.0,552.6160734291304,935.8827610636885,2.450991031721427,-0.35036613740346934,,,0.09575300743375316,0.9858387044016003
3795,George,Anesthesia,Propofol,3.0,84.0,608.6569584067701,935.8827610636885,2.387976641736594,-0.43711270492175436,,,0.08638040025647481,0.9875759912853602
3796,George,Anesthesia,Propofol,3.0,85.0,669.9109489637249,939.770981805103,2.3639733327445978,-0.36035951301591873,,,0.07281661741508277,0.9921381369000468
