,GeneID,Symbol,Synonyms
5538,9079,LDB2,CLIM1|LDB-2|LDB1
5539,9080,CLDN9,-
5540,9084,VCY,BPY1|VCY1|VCY1A
5541,9086,EIF1AY,eIF-4C
5542,9088,PKMYT1,MYT1|PPP1R126
5543,9091,PIGQ,EIEE77|GPI1|c407A10.1
5544,9092,SART1,Ara1|HAF|HOMS1|SART1259|SNRNP110|Snu66
5545,9093,DNAJA3,HCA57|TID1|hTID-1
5546,9094,UNC119,HRG4|IMD13|POC7|POC7A
5547,9095,TBX19,TBS19|TPIT|dJ747L4.1
5548,9097,USP14,TGT
5549,9098,USP6,HRP1|TRE17|TRE2|TRESMCR|Tre-2|USP6-short
5550,9099,USP2,UBP41|USP9
5551,9100,USP10,UBPO
5552,9101,USP8,HumORF8|PITA4|SPG59|UBPY
5553,9104,RGN,GNL|HEL-S-41|RC|SMP30
5554,9107,MTMR6,-
5555,9108,MTMR7,-
5556,9110,MTMR4,FYVE-DSP2|ZFYVE11
5557,9111,NMI,-
5558,9112,MTA1,-
5559,9113,LATS1,WARTS|wts
5560,9114,ATP6V0D1,ATP6D|ATP6DV|P39|VATX|VMA6|VPATPD
5561,9117,SEC22C,SEC22L3
5562,9118,INA,NEF5|NF-66|TXBP-1
5563,9120,SLC16A6,MCT6|MCT7
5564,9121,SLC16A5,MCT5|MCT6
5565,9122,SLC16A4,MCT4|MCT5
5566,9123,SLC16A3,MCT 3|MCT 4|MCT-3|MCT-4|MCT3|MCT4
5567,9124,PDLIM1,CLIM1|CLP-36|CLP36|HEL-S-112|hCLIM1
5568,9125,CNOT9,CAF40|CT129|RCD-1|RCD1|RQCD1
5569,9126,SMC3,BAM|BMH|CDLS3|CSPG6|HCAP|SMC3L1
5570,9127,P2RX6,P2RXL1|P2X6|P2XM
5571,9128,PRPF4,HPRP4|HPRP4P|PRP4|Prp4p|RP70|SNRNP60
5572,9129,PRPF3,HPRP3|HPRP3P|PRP3|Prp3p|RP18|SNRNP90
5573,9130,FAM50A,9F|DXS9928E|HXC-26|HXC26|XAP5
5574,9131,AIFM1,AIF|AUNX1|CMT2D|CMTX4|COWCK|COXPD6|DFNX5|NADMR|NAMSD|PDCD8|SEMDHL
5575,9132,KCNQ4,DFNA2|DFNA2A|KV7.4
5576,9133,CCNB2,HsT17299
5577,9134,CCNE2,CYCE2
5578,9135,RABEP1,RAB5EP|RABPT5
5579,9136,RRP9,RNU3IP2|U3-55K
5580,9138,ARHGEF1,GEF1|IMD62|LBCL2|LSC|P115-RHOGEF|SUB1.5
5581,9139,CBFA2T2,EHT|MTGR1|ZMYND3|p85
5582,9140,ATG12,APG12|APG12L|FBR93|HAPG12
5583,9141,PDCD5,TFAR19
5584,9143,SYNGR3,-
5585,9144,SYNGR2,-
5586,9145,SYNGR1,-
5587,9146,HGS,HRS
5588,9147,NEMF,NY-CO-1|SDCCAG1
5589,9148,NEURL1,NEUR1|NEURL|RNF67|bA416N2.1|neu|neu-1
5590,9149,DYRK1B,AOMS3|MIRK
5591,9150,CTDP1,CCFDN|FCP1
5592,9152,SLC6A5,GLYT-2|GLYT2|HKPX3|NET1
5593,9154,SLC28A1,CNT1|HCNT1|URCTU
5594,9156,EXO1,HEX1|hExoI
5595,9158,FIBP,FGFIBP|FIBP-1|TROFAS
5596,9159,PCSK7,LPC|PC7|PC8|SPC7
5597,9162,DGKI,DGK-IOTA
5598,9166,EBAG9,EB9|PDAF
5599,9167,COX7A2L,COX7AR|COX7RP|EB1|SIG81
5600,9168,TMSB10,MIG12|TB10
5601,9169,SCAF11,CASP11|SFRS2IP|SIP1|SRRP129|SRSF2IP
5602,9170,LPAR2,EDG-4|EDG4|LPA-2|LPA2
5603,9172,MYOM2,TTNAP
5604,9175,MAP3K13,LZK|MEKK13|MLK
5605,9177,HTR3B,5-HT3B
5606,9179,AP4M1,CPSQ3|MU-4|MU-ARP2|SPG50
5607,9180,OSMR,IL-31R-beta|IL-31RB|OSMRB|OSMRbeta|PLCA1
5608,9181,ARHGEF2,GEF|GEF-H1|GEFH1|LFP40|Lfc|NEDMHM|P40
5609,9182,RASSF9,P-CIP1|PAMCI|PCIP1
5610,9183,ZW10,HZW10|KNTC1AP
5611,9184,BUB3,BUB3L|hBUB3
5612,9185,REPS2,POB1
5613,9187,SLC24A1,CSNB1D|HsT17412|NCKX|NCKX1|RODX
5614,9188,DDX21,GUA|GURDB|RH-II/GU|RH-II/GuA
5615,9189,ZBED1,ALTE|DREF|TRAMP|hDREF
5616,9191,DEDD,CASP8IP1|DEDD1|DEFT|FLDED1|KE05
5617,9194,SLC16A7,MCT2
5618,9196,KCNAB3,AKR6A9|KCNA3.1B|KCNA3B|KV-BETA-3
5619,9197,SLC33A1,ACATN|AT-1|AT1|CCHLND|SPG42
5620,9200,HACD1,CAP|PTPLA
5621,9201,DCLK1,CL1|CLICK1|DCAMKL1|DCDC3A|DCLK
5622,9202,ZMYM4,CDIR|MYM|ZNF198L3|ZNF262
5623,9203,ZMYM3,DXS6673E|MYM|XFIM|ZNF198L2|ZNF261
5624,9204,ZMYM6,Buster2|MYM|ZBED7|ZNF198L4|ZNF258
5625,9205,ZMYM5,HSPC050|MYM|ZNF198L1|ZNF237
5626,9208,LRRFIP1,FLAP-1|FLAP1|FLIIAP1|GCF-2|GCF2|HUFI-1|TRIP
5627,9209,LRRFIP2,HUFI-2
5628,9211,LGI1,ADLTE|ADPAEF|ADPEAF|EPITEMPIN|EPT|ETL1|IB1099
5629,9212,AURKB,AIK2|AIM-1|AIM1|ARK-2|ARK2|AurB|IPL1|PPP1R48|STK-1|STK12|STK5|aurkb-sv1|aurkb-sv2
5630,9213,XPR1,IBGC6|SLC53A1|SYG1|X3
5631,9214,FCMR,FAIM3|TOSO
5632,9215,LARGE1,LARGE|MDC1D|MDDGA6|MDDGB6
5633,9217,VAPB,ALS8|VAMP-B|VAP-B
5634,9218,VAPA,VAP-33|VAP-A|VAP33|hVAP-33
5635,9219,MTA2,MTA1L1|PID
5636,9221,NOLC1,NOPP130|NOPP140|NS5ATP13|P130
5637,9223,MAGI1,AIP-3|AIP3|BAIAP1|BAP-1|BAP1|MAGI-1|MAGI-1b|Magi1d|TNRC19|WWP3
5638,9227,LRAT,LCA14
5639,9228,DLGAP2,C8orf68|DAP2|ERICH1-AS1|SAPAP2
5640,9229,DLGAP1,DAP-1|DAP-1-ALPHA|DAP-1-BETA|DAP1|DLGAP1A|DLGAP1B|GKAP|SAPAP1
5641,9230,RAB11B,H-YPT3|NDAGSCW
5642,9231,DLG5,LP-DLG|P-DLG5|PDLG
5643,9232,PTTG1,EAP1|HPTTG|PTTG|TUTR1
5644,9235,IL32,IL-32alpha|IL-32beta|IL-32delta|IL-32gamma|NK4|TAIF|TAIFa|TAIFb|TAIFc|TAIFd
5645,9236,CCPG1,CPR8
5646,9238,TBRG4,CPR2|FASTKD4
5647,9240,PNMA1,MA1
5648,9241,NOG,SYM1|SYNS1|SYNS1A
5649,9242,MSC,ABF-1|ABF1|MYOR|bHLHa22
5650,9244,CRLF1,CISS|CISS1|CLF|CLF-1|NR6|zcytor5
5651,9245,GCNT3,C2/4GnT|C24GNT|C2GNT2|C2GNTM|GNTM
5652,9246,UBE2L6,RIG-B|UBCH8
5653,9247,GCM2,GCMB|HRPT4|hGCMb
5654,9249,DHRS3,DD83.1|RDH17|Rsdr1|SDR1|SDR16C1|retSDR1
5655,9252,RPS6KA5,MSK1|MSPK1|RLPK
5656,9253,NUMBL,CAG3A|CTG3a|NBL|NUMB-R|NUMBLIKE|NUMBR|TNRC23
5657,9254,CACNA2D2,CACNA2D|CASVDD
5658,9255,AIMP1,EMAP2|EMAPII|HLD3|SCYE1|p43
5659,9256,TSPOAP1,BZRAP1|PBR-IP|PRAX-1|PRAX1|RIM-BP1|RIMBP1
5660,9258,MFHAS1,LRRC65|MASL1|ROCO4
5661,9260,PDLIM7,LMP1|LMP3
5662,9261,MAPKAPK2,MAPKAP-K2|MK-2|MK2
5663,9262,STK17B,DRAK2
5664,9263,STK17A,DRAK1
5665,9265,CYTH3,ARNO3|GRP1|PSCD3|cytohesin-3
5666,9266,CYTH2,ARNO|CTS18|CTS18.1|PSCD2|PSCD2L|SEC7L|Sec7p-L|Sec7p-like|cytohesin-2
5667,9267,CYTH1,B2-1|CYTOHESIN-1|D17S811E|PSCD1|SEC7
5668,9270,ITGB1BP1,ICAP-1A|ICAP-1B|ICAP-1alpha|ICAP1|ICAP1A|ICAP1B
5669,9274,BCL7C,-
5670,9275,BCL7B,-
5671,9276,COPB2,MCPH19|beta'-COP
5672,9277,WDR46,BING4|C6orf11|FP221|UTP7
5673,9278,ZBTB22,BING1|ZBTB22A|ZNF297|ZNF297A|fru|fruitless
5674,9282,MED14,CRSP150|CRSP2|CSRP|CXorf4|DRIP150|EXLM1|RGR1|TRAP170
5675,9283,GPR37L1,ET(B)R-LP-2|ETBR-LP-2|ETBRLP2
5676,9287,TAAR2,GPR58|taR-2
5677,9289,ADGRG1,BFPP|BPPR|GPR56|TM7LN4|TM7XN1
5678,9293,GPR52,-
5679,9294,S1PR2,AGR16|DFNB68|EDG-5|EDG5|Gpcr13|H218|LPB2|S1P2
5680,9295,SRSF11,NET2|SFRS11|dJ677H15.2|p54
5681,9296,ATP6V1F,ATP6S14|VATF|Vma7
5682,9304,SNORD22,RNU22|U22
5683,9306,SOCS6,CIS-4|CIS4|HSPC060|SOCS-4|SOCS-6|SOCS4|SSI4|STAI4|STATI4
5684,9308,CD83,BL11|HB15
5685,9310,ZNF235,ANF270|HZF6|ZFP93|ZNF270
5686,9311,ASIC3,ACCN3|DRASIC|SLNAC1|TNaC1
5687,9312,KCNB2,KV2.2
5688,9314,KLF4,EZF|GKLF
5689,9315,NREP,C5orf13|D4S114|P311|PRO1873|PTZ17|SEZ17
5690,9317,PTER,HPHRP|RPR-1
5691,9318,COPS2,ALIEN|CSN2|SGN2|TRIP15
5692,9319,TRIP13,16E1BP|MVA3
5693,9320,TRIP12,MRD49|TRIP-12|TRIPC|ULF
5694,9321,TRIP11,ACG1A|CEV14|GMAP-210|GMAP210|ODCD|TRIP-11|TRIP230
5695,9322,TRIP10,CIP4|HSTP|STOT|STP|TRIP-10
5696,9324,HMGN3,PNAS-24|PNAS-25|TRIP7
5697,9325,TRIP4,ASC-1|ASC1|HsT17391|MDCDC|SMABF1|ZC2HC5
5698,9326,ZNHIT3,PEHO|TRIP3
5699,9328,GTF3C5,TFIIIC63|TFIIICepsilon|TFiiiC2-63
5700,9329,GTF3C4,KAT12|TF3C-delta|TFIII90|TFIIIC290|TFIIIC90|TFIIICDELTA
5701,9330,GTF3C3,TFIIIC102|TFIIICgamma|TFiiiC2-102
5702,9331,B4GALT6,B4Gal-T6|beta4Gal-T6
5703,9332,CD163,M130|MM130|SCARI1
5704,9334,B4GALT5,B4Gal-T5|BETA4-GALT-IV|beta4Gal-T5|beta4GalT-V|gt-V
5705,9337,CNOT8,CAF1|CALIF|Caf1b|POP2|hCAF1
5706,9338,TCEAL1,SIIR|WEX9|p21|pp21
5707,9340,GLP2R,-
5708,9341,VAMP3,CEB
5709,9342,SNAP29,CEDNIK|SNAP-29
5710,9343,EFTUD2,MFDGA|MFDM|SNRNP116|Snrp116|Snu114|U5-116KD
5711,9344,TAOK2,MAP3K17|PSK|PSK1|PSK1-BETA|TAO1|TAO2
5712,9348,NDST3,HSST3
5713,9349,RPL23,L23|rpL17
5714,9350,CER1,DAND4
5715,9351,SLC9A3R2,E3KARP|NHE3RF2|NHERF-2|NHERF2|OCTS2|SIP-1|SIP1|TKA-1
5716,9352,TXNL1,HEL-S-114|TRP32|TXL-1|TXNL|Txl
5717,9353,SLIT2,SLIL3|Slit-2
5718,9354,UBE4A,E4|UBOX2|UFD2
5719,9355,LHX2,LH2|hLhx2
5720,9356,SLC22A6,HOAT1|OAT1|PAHT|ROAT1
5721,9358,ITGBL1,OSCP|TIED
5722,9360,PPIG,CARS-Cyp|CYP|SCAF10|SRCyp
5723,9361,LONP1,CODASS|LON|LONP|LonHS|PIM1|PRSS15|hLON
5724,9362,CPNE6,-
5725,9363,RAB33A,RabS10
5726,9364,RAB28,CORD18
5727,9365,KL,HFTC3
5728,9366,RAB9BP1,RAB9P1
5729,9367,RAB9A,RAB9
5730,9368,SLC9A3R1,EBP50|NHERF|NHERF-1|NHERF1|NPHLOP2
5731,9369,NRXN3,C14orf60
5732,9371,KIF3B,FLA8|HH0048|KLP-11
5733,9372,ZFYVE9,MADHIP|NSP|PPP1R173|SARA|SMADIP
5734,9373,PLAA,DOA1|NDMSBA|PLA2P|PLAP
5735,9374,PPT2,C6orf8|G14|PPT-2
5736,9375,TM9SF2,P76
5737,9376,SLC22A8,OAT3
5738,9377,COX5A,COX|COX-VA|VA
5739,9378,NRXN1,Hs.22998|PTHSL2|SCZD17
5740,9379,NRXN2,-
5741,9380,GRHPR,GLXR|GLYD|PH2
5742,9381,OTOF,AUNB1|DFNB6|DFNB9|FER1L2|NSRD9
5743,9382,COG1,CDG2G|LDLB
5744,9388,LIPG,EDL|EL|PRO719
5745,9389,SLC22A14,OCTL2|OCTL4|ORCTL4
5746,9390,SLC22A13,OAT10|OCTL1|OCTL3|ORCTL-3|ORCTL3
5747,9391,CIAO1,CIA1|WDR39
5748,9392,TGFBRAP1,TRAP-1|TRAP1|VPS3
5749,9394,HS6ST1,HH15|HS6ST
5750,9397,NMT2,-
5751,9399,STOML1,SLP-1|STORP|hUNC-24
5752,9400,RECQL5,RECQ5
5753,9401,RECQL4,RECQ4
5754,9403,SELENOF,SEP15
5755,9404,LPXN,LDPL
5756,9406,ZRANB2,ZIS|ZIS1|ZIS2|ZNF265
5757,9409,PEX16,PBD8A|PBD8B
5758,9410,SNRNP40,40K|HPRP8BP|PRP8BP|PRPF8BP|SPF38|WDR57
5759,9411,ARHGAP29,PARG1
5760,9412,MED21,SRB7|SURB7|hSrb7
5761,9413,FAM189A2,C9orf61|X123
5762,9414,TJP2,C9DUPq21.11|DFNA51|DUP9q21.11|PFIC4|X104|ZO2
5763,9415,FADS2,D6D|DES6|FADSD6|LLCDL2|SLL0262|TU13
5764,9416,DDX23,PRPF28|SNRNP100|U5-100K|U5-100KD|prp28
5765,9419,CRIPT,HSPC139|SSMDF
5766,9420,CYP7B1,CBAS3|CP7B|SPG5A
5767,9421,HAND1,Hxt|Thing1|bHLHa27|eHand
5768,9422,ZNF264,-
5769,9423,NTN1,MRMV4|NTN1L
5770,9424,KCNK6,K2p6.1|KCNK8|TOSS|TWIK-2|TWIK2
5771,9425,CDYL,CDYL1
5772,9427,ECEL1,DA5D|DINE|ECEX|XCE
5773,9429,ABCG2,ABC15|ABCP|BCRP|BCRP1|BMDP|CD338|CDw338|EST157481|GOUT1|MRX|MXR|MXR-1|MXR1|UAQTL1
5774,9435,CHST2,C6ST|GST-2|GST2|Gn6ST-1|HEL-S-75|glcNAc6ST-1
5775,9436,NCR2,CD336|LY95|NK-p44|NKP44|dJ149M18.1
5776,9437,NCR1,CD335|LY94|NK-p46|NKP46
5777,9439,MED23,ARC130|CRSP130|CRSP133|CRSP3|DRIP130|MRT18|SUR-2|SUR2
5778,9440,MED17,CRSP6|CRSP77|DRIP80|SRB4|TRAP80
5779,9441,MED26,CRSP7|CRSP70
5780,9442,MED27,CRAP34|CRSP34|CRSP8|MED3|TRAP37
5781,9443,MED7,ARC34|CRSP33|CRSP9
5782,9444,QKI,Hqk|QK|QK1|QK3|hqkI
5783,9445,ITM2B,ABRI|BRI|BRI2|BRICD2B|E25B|E3-16|FBD|RDGCA|imBRI2
5784,9446,GSTO1,GSTO 1-1|GSTTLp28|HEL-S-21|P28|SPG-R
5785,9447,AIM2,PYHIN4
5786,9448,MAP4K4,FLH21957|HEL-S-31|HGK|MEKKK4|NIK
5787,9450,LY86,MD-1|MD1|MMD-1|dJ80N2.1
5788,9451,EIF2AK3,PEK|PERK|WRS
5789,9452,ITM2A,BRICD2A|E25A
5790,9453,GGPS1,GGPPS|GGPPS1
5791,9454,HOMER3,HOMER-3|VESL3
5792,9455,HOMER2,ACPD|CPD|DFNA68|HOMER-2|VESL-2
5793,9456,HOMER1,HOMER|HOMER1A|HOMER1B|HOMER1C|SYN47|Ves-1
5794,9457,FHL5,1700027G07Rik|ACT|FHL-5|dJ393D12.2
5795,9459,ARHGEF6,COOL2|Cool-2|MRX46|PIXA|alpha-PIX|alphaPIX
5796,9462,RASAL2,NGAP
5797,9463,PICK1,PICK|PRKCABP
5798,9464,HAND2,DHAND2|Hed|Thing2|bHLHa26|dHand
5799,9465,AKAP7,AKAP15|AKAP18
5800,9466,IL27RA,CRL1|IL-27RA|IL27R|TCCR|WSX1|zcytor1
5801,9467,SH3BP5,SAB|SH3BP-5
5802,9468,PCYT1B,CCTB|CTB
5803,9469,CHST3,C6ST|C6ST1|HSD
5804,9470,EIF4E2,4E-LP|4EHP|EIF4EL3|IF4e|h4EHP
5805,9472,AKAP6,ADAP100|ADAP6|AKAP100|PRKA6|mAKAP
5806,9473,THEMIS2,C1orf38|ICB-1|ICB1
5807,9474,ATG5,APG5|APG5-LIKE|APG5L|ASP|SCAR25|hAPG5
5808,9475,ROCK2,ROCK-II
5809,9476,NAPSA,KAP|Kdap|NAP1|NAPA|SNAPA
5810,9477,MED20,PRO0213|SRB2|TRFP
5811,9478,CABP1,CALBRAIN|HCALB_BR
5812,9479,MAPK8IP1,IB1|JIP-1|JIP1|PRKM8IP
5813,9480,ONECUT2,OC-2|OC2
5814,9481,SLC25A27,UCP4
5815,9482,STX8,CARB
5816,9486,CHST10,HNK-1ST|HNK1ST
5817,9487,PIGL,CHIME
5818,9488,PIGB,EIEE80|GPI-MT-III|PIG-B
5819,9489,PGS1,-
5820,9491,PSMF1,PI31
5821,9493,KIF23,CHO1|KNSL5|MKLP-1|MKLP1
5822,9495,AKAP5,AKAP75|AKAP79|H21
5823,9497,SLC4A7,NBC2|NBC3|NBCN1|SBC2|SLC4A6
5824,9498,SLC4A8,NBC3|NDCBE
5825,9499,MYOT,LGMD1|LGMD1A|MFM3|TTID|TTOD
5826,9500,MAGED1,DLXIN-1|NRAGE
5827,9501,RPH3AL,NOC2
5828,9502,XAGE2,CT12.2|GAGED3|XAGE-2|XAGE2B
5829,9506,PAGE4,CT16.7|GAGE-9|GAGEC1|JM-27|JM27|PAGE-1|PAGE-4
5830,9507,ADAMTS4,ADAMTS-2|ADAMTS-4|ADMP-1
5831,9508,ADAMTS3,ADAMTS-4|HKLLS3
5832,9509,ADAMTS2,ADAM-TS2|ADAMTS-2|ADAMTS-3|EDSDERMS|NPI|PC I-NP|PCI-NP|PCINP|PCPNI|PNPI
5833,9510,ADAMTS1,C3-C5|METH1
5834,9512,PMPCB,Beta-MPP|MPP11|MPPB|MPPP52|P-52
5835,9513,FXR2,FMR1L2|FXR2P
5836,9514,GAL3ST1,CST
5837,9515,STXBP5L,LLGL4
5838,9516,LITAF,PIG7|SIMPLE|TP53I7
5839,9517,SPTLC2,HSN1C|LCB2|LCB2A|NSAN1C|SPT2|hLCB2a
5840,9518,GDF15,GDF-15|MIC-1|MIC1|NAG-1|PDF|PLAB|PTGFB
5841,9519,TBPL1,MGC:8389|MGC:9620|STUD|TLF|TLP|TRF2
5842,9520,NPEPPS,AAP-S|MP100|PSA
5843,9521,EEF1E1,AIMP3|P18
5844,9522,SCAMP1,SCAMP|SCAMP37
5845,9525,VPS4B,MIG1|SKD1|SKD1B|VPS4-2
5846,9526,MPDU1,CDGIF|HBEBP2BPA|Lec35|My008|PP3958|PQLC5|SL15|SLC66A5
5847,9527,GOSR1,GOLIM2|GOS-28|GOS28|GOS28/P28|GS28|P28
5848,9528,TMEM59,C1orf8|DCF1|HSPC001|PRO195|UNQ169
5849,9529,BAG5,BAG-5
5850,9530,BAG4,BAG-4|SODD
5851,9531,BAG3,BAG-3|BIS|CAIR-1|MFM6
5852,9532,BAG2,BAG-2|dJ417I1.2
5853,9533,POLR1C,AC40|HLD11|RPA39|RPA40|RPA5|RPAC1|RPC40|TCS3
5854,9534,ZNF254,BMZF-5|HD-ZNF1|ZNF539|ZNF91L
5855,9535,GMFG,GMF-GAMMA
5856,9536,PTGES,MGST-IV|MGST1-L1|MGST1L1|MPGES|PGES|PIG12|PP102|PP1294|TP53I12|mPGES-1
5857,9537,TP53I11,PIG11
5858,9538,EI24,EPG4|PIG8|TP53I8
5859,9540,TP53I3,PIG3
5860,9541,CIR1,CIR
5861,9542,NRG2,DON1|HRG2|NTAK
5862,9543,IGDCC3,HsT18880|PUNC
5863,9545,RAB3D,D2-2|GOV|RAB16|RAD3D
5864,9546,APBA3,MGC:15815|X11L2|mint3
5865,9547,CXCL14,BMAC|BRAK|KEC|KS1|MIP-2g|MIP2G|NJAC|SCYB14
5866,9550,ATP6V1G1,ATP6G|ATP6G1|ATP6GL|ATP6J|Vma10
5867,9551,ATP5MF,ATP5J2|ATP5JL
5868,9552,SPAG7,ACRP|FSA-1
5869,9553,MRPL33,C2orf1|L33mt|MRP-L33|RPL33L
5870,9554,SEC22B,ERS-24|SEC22L1
5871,9555,MACROH2A1,H2A.y|H2A/y|H2AF12M|H2AFY|MACROH2A1.1|mH2A1|macroH2A1.2
5872,9556,ATP5MPL,6.8PL|C14orf2|MLQ|MP68|PLPM
5873,9557,CHD1L,ALC1|CHDL
5874,9559,VPS26A,HB58|Hbeta58|PEP8A|VPS26
5875,9562,MINPP1,HIPER1|MINPP2|MIPP
5876,9563,H6PD,CORTRD1|G6PDH|GDH|H6PDH
5877,9564,BCAR1,CAS|CAS1|CASS1|CRKAS|P130Cas
5878,9567,GTPBP1,GP-1|GP1|HSPC018
5879,9568,GABBR2,EIEE59|GABABR2|GPR51|GPRC3B|HG20|HRIHFB2099|NDPLHS
5880,9569,GTF2IRD1,BEN|CREAM1|GTF3|MUSTRD1|RBAP2|WBS|WBSCR11|WBSCR12|hMusTRD1alpha1
5881,9570,GOSR2,Bos1|EPM6|GS27
5882,9572,NR1D1,EAR1|REVERBA|REVERBalpha|THRA1|THRAL|ear-1|hRev
5883,9575,CLOCK,KAT13D|bHLHe8
5884,9576,SPAG6,CT141|Repro-SA-1|pf16
5885,9577,BABAM2,BRCC4|BRCC45|BRE
5886,9578,CDC42BPB,MRCKB
5887,9580,SOX13,ICA12|Sox-13
5888,9581,PREPL,CMS22
5889,9582,APOBEC3B,A3B|APOBEC1L|ARCD3|ARP4|DJ742C19.2|PHRBNL|bK150C2.2
5890,9583,ENTPD4,LALP70|LAP70|LYSAL1|NTPDase-4|UDPase
5891,9584,RBM39,CAPER|CAPERalpha|FSAP59|HCC1|RNPC2
5892,9585,KIF20B,CT90|KRMP1|MPHOSPH1|MPP-1|MPP1
5893,9586,CREB5,CRE-BPA|CREB-5|CREBPA
5894,9587,MAD2L1BP,CMT2
5895,9588,PRDX6,1-Cys|AOP2|HEL-S-128m|NSGPx|PRX|aiPLA2|p29
5896,9589,WTAP,Mum2
5897,9590,AKAP12,AKAP250|SSeCKS
5898,9592,IER2,ETR101
5899,9595,CYTIP,B3-1|CASP|CYBR|CYTHIP|HE|PSCDBP
5900,9597,SMAD5-AS1,DAMS|SMAD5AS|SMAD5OS
5901,9600,PITPNM1,DRES9|NIR2|PITPNM|RDGB|RDGB1|RDGBA|RDGBA1|Rd9
5902,9601,PDIA4,ERP70|ERP72|ERp-72
5903,9603,NFE2L3,NRF3
5904,9604,RNF14,ARA54|HFB30|HRIHFB2038|TRIAD2
5905,9605,VPS9D1,ATP-BL|C16orf7
5906,9607,CARTPT,CART
5907,9609,RAB36,-
5908,9610,RIN1,-
5909,9611,NCOR1,N-CoR|N-CoR1|PPP1R109|TRAC1|hN-CoR
5910,9612,NCOR2,CTG26|N-CoR2|SMAP270|SMRT|SMRTE|SMRTE-tau|TNRC14|TRAC|TRAC-1|TRAC1
5911,9615,GDA,CYPIN|GAH|GUANASE|NEDASIN
5912,9616,RNF7,CKBBP1|ROC2|SAG|rbx2
5913,9617,MTRF1,MRF1|MTTRF1|RF1
5914,9618,TRAF4,CART1|MLN62|RNF83
5915,9619,ABCG1,ABC8|WHITE1
5916,9620,CELSR1,ADGRC1|CDHF9|FMI2|HFMI2|ME2
5917,9622,KLK4,AI2A1|ARM1|EMSP|EMSP1|KLK-L1|PRSS17|PSTS|kallikrein
5918,9623,TCL1B,SYN-1|TML1
5919,9625,AATK,AATYK|AATYK1|LMR1|LMTK1|PPP1R77|p35BP
5920,9626,GUCA1C,GCAP3
5921,9627,SNCAIP,SYPH1|Sph1
5922,9628,RGS6,GAP|HA117|S914
5923,9630,GNA14,-
5924,9631,NUP155,ATFB15|N155
5925,9632,SEC24C,-
5926,9633,TESMIN,CXCDC2|MTL5|MTLT
5927,9635,CLCA2,CACC|CACC3|CLCRG2|CaCC-3
5928,9636,ISG15,G1P2|IFI15|IMD38|IP17|UCRP|hUCRP
5929,9637,FEZ2,HUM3CL
5930,9638,FEZ1,UNC-76
5931,9639,ARHGEF10,GEF10|SNCV
5932,9640,ZNF592,CAMOS|SCAR5
5933,9641,IKBKE,IKK-E|IKK-i|IKKE|IKKI
5934,9643,MORF4L2,MORFL2|MRGX
5935,9644,SH3PXD2A,FISH|SH3MD1|TKS5
5936,9645,MICAL2,MICAL-2|MICAL2PV1|MICAL2PV2
5937,9646,CTR9,SH2BP1|TSBP|p150|p150TSP
5938,9647,PPM1F,CAMKP|CaMKPase|FEM-2|POPX2|hFEM-2
5939,9648,GCC2,GCC185|RANBP2L4|REN53
5940,9649,RALGPS1,RALGEF2|RALGPS1A
5941,9650,MTFR1,CHPPR|FAM54A2
5942,9651,PLCH2,PLC-L4|PLC-eta2|PLCL4|PLCeta2
5943,9652,TTC37,KIAA0372|Ski3|THES
5944,9653,HS2ST1,dJ604K5.2
5945,9654,TTLL4,-
5946,9655,SOCS5,CIS6|CISH6|Cish5|SOCS-5
5947,9656,MDC1,NFBD1
5948,9657,IQCB1,NPHP5|PIQ|SLSN5
5949,9658,ZNF516,HsT287
5950,9659,PDE4DIP,CMYA2|MMGL
5951,9662,CEP135,CEP4|KIAA0635|MCPH8
5952,9663,LPIN2,-
5953,9665,MARF1,KIAA0430|LKAP|LMKB|PPP1R34
5954,9666,DZIP3,PPP1R66|UURF2|hRUL138
5955,9667,SAFB2,-
5956,9668,ZNF432,-
5957,9669,EIF5B,IF2
5958,9670,IPO13,IMP13|KAP13|LGL2|RANBP13
5959,9671,WSCD2,-
5960,9672,SDC3,SDCN|SYND3
5961,9673,SLC25A44,-
5962,9674,KIAA0040,-
5963,9675,TTI1,KIAA0406|smg-10
5964,9677,PPIP5K1,HISPPD2A|IP6K|IPS1|VIP1|hsVIP1
5965,9678,PHF14,-
5966,9679,FAM53B,KIAA0140|bA12J10.2|smp
5967,9681,DEPDC5,DEP.5|FFEVF|FFEVF1
5968,9682,KDM4A,JHDM3A|JMJD2|JMJD2A|TDRD14A
5969,9683,N4BP1,-
5970,9684,LRRC14,LRRC14A
5971,9685,CLINT1,CLINT|ENTH|EPN4|EPNR
5972,9686,VGLL4,VGL-4
5973,9687,GREB1,-
5974,9688,NUP93,NIC96
5975,9689,BZW1,BZAP45|Nbla10236
5976,9690,UBE3C,HECTH2
5977,9692,PRORP,KIAA0391|MRPP3
5978,9693,RAPGEF2,CNrasGEF|NRAPGEP|PDZ-GEF1|PDZGEF1|RA-GEF|RA-GEF-1|RAGEF|Rap-GEP|nRap GEP
5979,9694,EMC2,KIAA0103|TTC35
5980,9695,EDEM1,EDEM
5981,9696,CROCC,ROLT|TAX1BP2
5982,9697,TRAM2,-
5983,9698,PUM1,HSPUM|PUMH|PUMH1|PUML1|SCA47
5984,9699,RIMS2,OBOE|RAB3IP3|RIM2
5985,9700,ESPL1,ESP1|SEPA
