,w,w_zscore,pv
CCDC185,-4.918191544108064e-06,-0.5580229031729805,0.43600000000000005
UBL4B,-4.168966068659455e-06,-0.46858354714869715,0.506
APCDD1L,3.5755587002995196e-06,0.4559249362755486,0.532
TTLL9,-1.5691270068634657e-06,-0.15822579894935676,0.8240000000000001
CCDC116,8.270435258202177e-06,1.0163793651654538,0.242
CABP7,1.2821727554648861e-05,1.5596933145860044,0.028000000000000025
TMPRSS6,1.1063002952765882e-05,1.3497442392128094,0.07199999999999995
TTLL8,1.0734218822601625e-06,0.15723046708909616,0.86
DAW1,7.761113113274089e-06,0.9555786501016752,0.30300000000000005
LONRF2,7.722748365849562e-06,0.9509988294520512,0.593
CCDC138,-8.469680848978412e-06,-0.98198461665388,0.21199999999999997
ADGRF3,2.553396964671459e-06,0.3339036084069284,0.773
TEX44,3.4680459122605056e-06,0.44309051614210737,0.665
OXER1,1.0936055128201444e-06,0.159639903205021,0.86
TOGARAM2,4.537072102561318e-06,0.5707063236216222,0.575
FAM171B,1.655575991534121e-05,2.0054462429874174,0.049000000000000044
C1QL2,8.613442919459893e-06,1.057326163345156,0.486
UBXN2A,-6.815183650149714e-06,-0.784477766104496,0.28200000000000003
DQX1,-1.463058386591589e-05,-1.7174470594292244,0.07499999999999996
SPTSSB,-1.3324110022753977e-05,-1.5614857593613023,0.08499999999999996
GPR156,4.379122632910127e-06,0.5518509865930449,0.5740000000000001
XIRP1,-1.2513415510657775e-05,-1.464708490741479,0.06000000000000005
RNF168,-1.2549184163647509e-05,-1.4689784006605755,0.03400000000000003
CHST13,1.0577214196799184e-05,1.2917528401997367,0.06299999999999994
PRICKLE2,1.4531228408773862e-05,1.7637662679574224,0.03600000000000003
KBTBD12,-1.2114748993099033e-05,-1.4171173746258026,0.029000000000000026
SPATA5,-1.2755844217444602e-05,-1.4936486003978289,0.18500000000000005
BBS12,4.795800158451527e-06,0.6015921803663884,0.596
DCLK2,1.3121742907761584e-05,1.5955078735660406,0.031000000000000028
ADGRA3,9.658227066739602e-06,1.1820480586612836,0.21699999999999997
FREM3,-2.9169968047684063e-06,-0.31912877232598463,0.708
MMAA,9.272188729645077e-06,1.1359644411097767,0.118
ZBTB49,-1.2430118228060306e-05,-1.454764814827857,0.07499999999999996
TIGD2,5.160284216980736e-06,0.6451027396629079,0.42800000000000005
SGMS2,-7.986539322616705e-06,-0.9243092326708318,0.32499999999999996
MIER3,-6.6387539356757275e-06,-0.7634163359166701,0.20699999999999996
TENT2,-3.3840192271188875e-06,-0.3748799261143919,0.5920000000000001
DCP2,-1.5743986191277064e-06,-0.1588551016380315,0.8240000000000001
NIM1K,-2.5714320025204013e-06,-0.2778767135125622,0.71
LIX1,1.1286722589710086e-05,1.376450939550642,0.04800000000000004
ZNF366,-1.4256092688242749e-05,-1.6727418927398428,0.016000000000000014
FAM151B,1.5478681765999456e-05,1.8768692268264646,0.009000000000000008
PRSS35,1.39382613110625e-05,1.6929803735894589,0.02100000000000002
LCA5,-9.766222612541373e-06,-1.1367602672311994,0.13
OLIG3,5.4852951908142514e-06,0.683901169712406,0.344
TXLNB,1.1840542799923715e-05,1.4425636447080332,0.14900000000000002
DACT2,-3.4052180797202762e-06,-0.37741055512695537,0.538
C6ORF118,1.623934157720777e-05,1.967673565303195,0.0040000000000000036
ZNF92,-7.308646034767536e-06,-0.8433852103234728,0.30100000000000005
GALNTL5,-6.766698461094853e-06,-0.7786898101047539,0.376
RNF133,-7.388223990837067e-06,-0.8528848888285662,0.29000000000000004
CDC14C,2.3916759950532248e-06,0.3145980457261921,0.723
THAP5,4.12070201076467e-06,0.5210018299833539,0.636
CCDC71L,1.6397788440190444e-05,1.986588279035737,0.14600000000000002
SEPHS1P1,-6.0745934161069244e-06,-0.6960692485337346,0.382
GIMAP7,-7.69738103589309e-06,-0.8897907441768842,0.351
ZNF467,1.484250717955788e-06,0.20627346910237093,0.835
BHLHA15,6.756297944891883e-07,0.10974373668862737,0.903
BMPER,-1.6185211852080866e-05,-1.9030319474186095,0.11099999999999999
ZNF800,-4.696229310071747e-06,-0.531525994132304,0.494
COL22A1,7.469984499889936e-06,0.9208249523770613,0.34299999999999997
SNX31,1.4317335050528471e-05,1.738232587047968,0.18400000000000005
TMEM64,-2.2737461648615487e-06,-0.24234024219621358,0.771
ZNF596,-7.269804723010927e-06,-0.8387484994473918,0.22299999999999998
STKLD1,-1.710130890330528e-05,-2.0123917236170854,0.026000000000000023
KCNV2,3.0342528808408806e-06,0.39130614594999386,0.653
OLFML2A,-4.861588908036653e-06,-0.5512659208153363,0.471
TMEM252,-3.46125195436305e-07,-0.012229035605075295,0.942
QSOX2,5.163981375584684e-06,0.6455440907587963,0.538
GLIS3,3.573183059494544e-06,0.4556413423632956,0.698
ZNF883,1.3678231746191893e-05,1.6619391482288604,0.06299999999999994
SPIN3,-4.598825002145381e-06,-0.5198982814337884,0.534
TCEANC,-4.7437329788529876e-06,-0.5371967804093469,0.615
ZCCHC12,1.3190001412575942e-05,1.603656284043035,0.062000000000000055
ARX,2.2852708148321986e-06,0.3018958471111249,0.7110000000000001
TMEM273,-7.207906532670362e-06,-0.8313593563061847,0.41900000000000004
FUT11,-1.378376821866077e-05,-1.6163578030655976,0.031000000000000028
LINC02870,2.396108371899544e-06,0.3151271640540952,0.692
PWWP2B,8.521018003232848e-06,1.0462928692850528,0.14400000000000002
SSBP4,1.3260394243145049e-05,1.6120594812662177,0.06699999999999995
ACTL10,4.155540417853475e-06,0.5251606910966508,0.556
DHX36,-4.122565786780254e-08,0.02416857657689218,0.995
HTR3C,-1.2112502299256676e-06,-0.11550398887449595,0.81
GIMAP1,-9.659231428174058e-06,-1.1239881139293402,0.277
GPHA2,7.822719001625252e-06,0.9629328994725108,0.32999999999999996
S100Z,1.2412137773884385e-05,1.5107982256893442,0.02200000000000002
COMMD6,6.16127245842775e-06,0.7645964656995125,0.30200000000000005
XAGE3,3.5461815460590143e-06,0.4524180163386316,0.783
PSORS1C1,1.228794537932888e-05,1.4959726649520946,0.018000000000000016
PSORS1C2,2.891769673882983e-06,0.3742971056915074,0.648
NUDT10,3.072082966739192e-06,0.39582214097680796,0.742
ADAMTS16,4.3708979512111245e-06,0.5508691590140733,0.521
ADAMTS17,-8.239824086360302e-06,-0.954545292311524,0.14800000000000002
ADAMTS18,2.650946802034529e-06,0.3455486937916752,0.718
KCNG3,1.136800125269285e-05,1.3861536412257824,0.17100000000000004
PPP1R18,7.509286910684064e-06,0.9255167072984003,0.369
ZNF525,8.759012248212229e-06,1.074703611719693,0.385
ZNF431,-3.0033962635512927e-06,-0.32944277286068485,0.6679999999999999
ZNF721,4.0431913927875515e-06,0.5117489415217505,0.473
ANKRD24,-1.0228153997401112e-05,-1.1919036745806662,0.07299999999999995
ZNF384,-9.041217359786911e-06,-1.0502122185523213,0.20199999999999996
ADAMTS19,9.503998389992248e-06,1.1636368940909634,0.30000000000000004
ASXL1,-6.220532903840273e-06,-0.7134908849157183,0.351
SYNPO2,-7.131480712671156e-06,-0.8222359664210984,0.347
RHOV,-6.839672064626944e-06,-0.7874010890462151,0.546
NLRP6,-2.798661134394372e-06,-0.30500236245368517,0.7110000000000001
LOC171391,1.1912279520744325e-05,1.4511272698432403,0.17100000000000004
ZNF675,3.601173655259422e-06,0.45898274083676277,0.745
PDIA3P1,1.4525381406111967e-05,1.7630682776062012,0.11399999999999999
CLYBL,8.96436164737294e-07,0.13610266361810106,0.891
FAM9B,4.884340522706044e-06,0.6121617531059403,0.531
FAM9C,1.37412778849008e-05,1.6694653285720555,0.013000000000000012
SPTSSA,1.2806850933665935e-05,1.55791740673966,0.237
PTCRA,3.922251765700886e-06,0.49731168235357864,0.6639999999999999
POLR3H,-2.9978424304207914e-06,-0.3287797798433146,0.6739999999999999
ABHD3,-4.711965211279302e-06,-0.5334044792033339,0.42500000000000004
PLAC4,6.6344819297310036e-06,0.8210862031214985,0.382
PGAM5,6.963156358169545e-06,0.860321960826602,0.373
B3GNT6,-3.3029194557852213e-06,-0.3651985797647411,0.659
HIGD2A,-3.5637189972382556e-06,-0.39633172166040503,0.655
KRT24,3.8645286467785655e-06,0.490420941510798,0.63
CYS1,5.8463876381724685e-06,0.7270068528682194,0.43400000000000005
AGO3,-2.032411402295727e-06,-0.213530722956046,0.747
AGO4,-7.580237704623971e-07,-0.061399738557474555,0.929
SCAMP5,-1.3222277659622804e-05,-1.5493294442340975,0.07099999999999995
SDR16C5,-8.717948386412939e-06,-1.011621741121095,0.45399999999999996
PRXL2C,1.473730158911772e-05,1.7883664092337115,0.0
ZNF367,-4.73482797825272e-06,-0.5361337392485978,0.353
EMX2OS,7.858985307826497e-06,0.9672622171189466,0.352
PLPP4,1.494058466243798e-05,1.812633479380405,0.008000000000000007
METTL15,-6.49230122533377e-06,-0.74593343319883,0.31599999999999995
MPZL3,-2.7426634495031663e-06,-0.2983175965992922,0.652
IMMP1L,-1.1938100618852577e-06,-0.11342205566533008,0.8280000000000001
KRT78,9.785912826755327e-07,0.14590999276437103,0.9339999999999999
RILPL2,1.4568184611955468e-05,1.7681779425760495,0.027000000000000024
DNAH10,-5.533922737205411e-06,-0.6315262785910629,0.517
AMN1,3.0854515740943593e-06,0.3974180285593434,0.5569999999999999
DTX3,-7.772563474962297e-06,-0.8987657045259814,0.268
METTL7B,-6.25092468297598e-06,-0.7171189264644955,0.503
ZFC3H1,-3.4133290825026504e-06,-0.378378812199544,0.589
MYRFL,5.839972134698317e-06,0.7262409973039033,0.41700000000000004
PLBD2,-2.2885918142198244e-07,0.001769683232796111,0.963
EEF2KMT,9.003983551362052e-07,0.13657565308433886,0.897
PIANP,6.999347453023752e-06,0.8646423000617779,0.486
DCP1B,-1.0483694293531104e-05,-1.222408990100585,0.08499999999999996
ANO6,5.777223258815715e-06,0.7187503029347254,0.348
ARID2,-1.5784729008619506e-05,-1.8552240060288552,0.01200000000000001
METTL21C,-9.663057439125746e-06,-1.1244448468713906,0.25
EEF1DP3,-3.7923654743000663e-06,-0.4236265672519604,0.472
VSTM4,4.149465954254399e-06,0.5244355474245552,0.477
PAOX,-4.0558747880995215e-07,-0.019327390515508726,0.948
FAM24B,1.2701652435422958e-05,1.5453592566955228,0.15900000000000003
LINC00638,5.229941642726901e-07,0.09152274324903542,0.9339999999999999
ADCY4,-9.143220103612083e-06,-1.0623888730033337,0.40900000000000003
DNM1P46,5.334713362214294e-06,0.6659253503892909,0.33399999999999996
CT62,-3.2219637381310307e-06,-0.35553442993168977,0.585
GRAMD2A,1.7095669739306106e-05,2.0698983852983694,0.029000000000000026
LCTL,6.165049767727364e-06,0.765047384845127,0.41500000000000004
UBR1,6.034521788897581e-06,0.7494655089583028,0.45799999999999996
PATL2,3.4135253018494087e-06,0.4365820771674454,0.496
SNAI3-AS1,1.7393514163255952e-06,0.23672630730822491,0.779
LDHD,4.542349453244887e-06,0.5713363113384308,0.46699999999999997
FCSK,7.0000072208682226e-06,0.864721060345656,0.22599999999999998
MLKL,-1.8617057167909537e-06,-0.19315260304215898,0.8049999999999999
ZNF778,1.0802580891157985e-06,0.15804654443677413,0.87
ACSF3,-1.1096084616930655e-05,-1.2955135466795817,0.33799999999999997
WDR90,1.1773320889033695e-05,1.434538978412316,0.14100000000000001
EME2,9.491191966011724e-06,1.1621081175726446,0.251
CASP16P,-5.075774716201416e-06,-0.5768345131544139,0.388
NLRC3,5.2657422078579865e-06,0.6576918668359107,0.483
NSMCE1,8.310034494728304e-06,1.0211065538823476,0.242
ZNF48,-1.059114234095399e-05,-1.2352356817741637,0.15000000000000002
LKAAEAR1,-1.562445767592647e-06,-0.1574282209739571,0.836
DZIP1L,-1.4709142074263425e-05,-1.7268250047811466,0.03300000000000003
TTC21A,1.2017158241001645e-06,0.17254565312587117,0.868
ZNF627,-5.79046954236588e-06,-0.6621517468853715,0.5469999999999999
DAND5,8.659408238719134e-06,1.062813307988143,0.18100000000000005
ZNF585A,1.5507666283118029e-06,0.21421385605203894,0.789
GGN,3.23131196306477e-06,0.4148302224668633,0.636
CADM4,-1.1522947701129092e-05,-1.3464706491972023,0.031000000000000028
THAP8,1.004310829811898e-05,1.227993545845623,0.09699999999999998
U2AF1L4,-4.001348401693689e-06,-0.4485740617761736,0.6799999999999999
ZNF626,8.036417582140508e-06,0.9884433286435741,0.42600000000000005
NIBAN3,-4.2967149170792455e-06,-0.48383366224745095,0.629
ADM5,1.3940755510923098e-05,1.6932781205783665,0.025000000000000022
LCE4A,6.3932471652903095e-06,0.7922886212329134,0.45099999999999996
ALG14,9.039045570395117e-07,0.1369942085801128,0.885
FAM76A,7.155258440373233e-06,0.8832542917286367,0.357
LOC199882,8.783955008024522e-06,1.0776811724783475,0.377
FYB2,5.126438418174256e-06,0.6410623719117092,0.579
TMEM201,-9.664578313393177e-06,-1.1246264023837569,0.129
TMEM61,8.929944103041654e-06,1.0951087307672351,0.16100000000000003
CYP4Z1,8.156916133682221e-06,1.0028279340860102,0.501
FAAP20,6.3899260472547136e-06,0.7918921602633949,0.376
CC2D1B,-7.391793724068881e-06,-0.8533110284245814,0.268
NBPF11,-4.477928809055817e-06,-0.5054662072317683,0.5700000000000001
NUDT17,1.4376721575597905e-05,1.7453218982537164,0.09299999999999997
TXLNA,4.632895553925968e-06,0.5821453203761665,0.624
TCTEX1D1,-1.5271912288356448e-05,-1.794006123399664,0.0
PLD5,-1.3154597222552474e-05,-1.5412500410298913,0.20199999999999996
C1ORF100,-7.528779575021149e-06,-0.8696638176650611,0.19199999999999995
SPAG17,1.3306942033529523e-05,1.6176161588389442,0.020000000000000018
SLFNL1,-8.743223861368174e-06,-1.0146390200007949,0.21099999999999997
KRTCAP2,2.6606719388097523e-06,0.3467096393266668,0.7010000000000001
CRTC2,-7.702840630732333e-06,-0.8904424874271828,0.14800000000000002
TMEM51-AS1,1.5182487001028344e-06,0.2103320038545912,0.872
IBA57,-5.007861269208182e-06,-0.5687272942149789,0.45599999999999996
FAM209A,-1.3836070154073087e-05,-1.6226013860394684,0.14700000000000002
RNF215,8.1687137403346e-06,1.0042362822751647,0.353
APOBEC3F,1.462087664161309e-05,1.7744680933445727,0.0050000000000000044
CFAP221,-2.723902726829532e-07,-0.0034268736075653474,0.953
VWA3B,7.701595989751926e-06,0.948473748607165,0.5409999999999999
CREG2,-3.526426286379044e-06,-0.3918798761840475,0.5369999999999999
ALMS1P1,8.468198445707249e-06,1.0399874947811378,0.43200000000000005
TET3,-1.1737911327498833e-05,-1.3721320941709496,0.01200000000000001
TEX37,2.115317535215352e-06,0.28160754621739964,0.692
ANKRD23,1.8655747974049408e-06,0.2517943185930584,0.761
APLF,6.774312670312279e-06,0.8377786032063989,0.391
PIKFYVE,-4.71949132324718e-06,-0.5343029144939525,0.43400000000000005
KRTCAP3,-4.541911674171098e-06,-0.5131042099959868,0.5640000000000001
FAM237A,-7.555818033811053e-06,-0.8728915540692592,0.242
TMEM17,1.3309446002473534e-05,1.6179150720195499,0.0050000000000000044
SPRED2,-1.060770642540698e-05,-1.2372130318445416,0.041000000000000036
TIGD1,1.7954805651989142e-06,0.24342676677460237,0.876
ALG1L,9.405635691912159e-06,1.1518947728452509,0.14200000000000002
C3ORF67,5.863583142807086e-06,0.7290595791988502,0.43600000000000005
KCTD6,2.6724529258067155e-06,0.3481160035319255,0.649
LIPH,1.0606479055974971e-05,1.2952463548286361,0.31999999999999995
ARL13B,-2.747232988082919e-06,-0.2988630887125395,0.72
DHFR2,-3.4209177688680413e-06,-0.379284717356045,0.5549999999999999
RPL22L1,-2.246042487473745e-06,-0.2390330948203371,0.673
SLC51A,1.050041952297239e-05,1.282585418110878,0.052000000000000046
FBXO45,-8.314102788382193e-06,-0.9634123683692083,0.41500000000000004
KLHDC8B,1.1530429847603714e-05,1.4055436772093537,0.06899999999999995
MUC20,-1.0646561414444916e-05,-1.2418513754563933,0.05800000000000005
GABRR3,-1.7333858176497778e-09,0.02888299632881871,1.0
CEP112,-3.96045057154726e-06,-0.4436918524667572,0.5449999999999999
DHRS7C,-9.397674154119739e-06,-1.0927645171330913,0.41100000000000003
TVP23C,-9.264261144228127e-06,-1.076838238488038,0.10199999999999998
CENPV,-2.7846732105529505e-06,-0.30333254349865785,0.6859999999999999
FLCN,-6.249498104604286e-06,-0.716948627595779,0.367
PLD6,1.5813294741508793e-05,1.9168139030656233,0.0020000000000000018
ARHGAP27,-7.554293985044371e-06,-0.8727096195986515,0.18700000000000006
SAMD14,5.847403602770046e-06,0.7271281344080608,0.41100000000000003
LYRM9,1.3815959384691477e-05,1.6783804889170857,0.16400000000000003
SLC16A13,9.399603174468731e-07,0.1412983921636587,0.916
SPEM2,2.18216196113203e-06,0.2895871499598123,0.755
CENPX,1.24397668128377e-06,0.17759057481553034,0.87
LRRC45,2.8144304821657677e-06,0.36506468136893006,0.739
SLC39A11,-4.9460205385861065e-06,-0.5613450103709894,0.505
AMZ2P1,1.1860127658909856e-05,1.4449016020158756,0.253
TRIM65,-7.002594652700832e-06,-0.8068500958360777,0.269
UNC13D,5.958089278678455e-06,0.7403413204231694,0.41200000000000003
RDM1,4.657181640493348e-06,0.5850444902710982,0.636
SPNS3,1.2958083243081003e-05,1.575970877700521,0.08199999999999996
FBXO15,9.888111628423304e-06,1.2094907015380545,0.15100000000000002
RAB12,7.1319344644469555e-06,0.880469974516888,0.529
ZBTB7C,-8.937984659680892e-06,-1.037888737142934,0.30500000000000005
ZNF584,-1.5088110008799876e-05,-1.7720645876964207,0.17900000000000005
HACD2,6.4103246712320985e-06,0.7943272613806206,0.43600000000000005
STT3B,9.025286336262403e-06,1.1064902817430278,0.29600000000000004
DNAH12,1.3559024787616972e-05,1.647708727670656,0.008000000000000007
PDE12,-3.1069568117016882e-06,-0.34180539137755683,0.692
DENND6A,-1.2129115299959391e-05,-1.4188323633390045,0.05500000000000005
C4ORF46,5.074489814338934e-06,0.634860968161243,0.507
SLC10A4,-6.136778979821434e-06,-0.7034926970881269,0.45399999999999996
TIGD4,7.767493932913945e-06,0.9563403652571218,0.20699999999999996
SMIM14,1.054291355684997e-05,1.2876581754441883,0.41400000000000003
TMEM192,-7.985549294789184e-06,-0.9241910473524714,0.21699999999999997
RWDD4,4.5025624295337475e-06,0.5665867053847404,0.609
PRIMPOL,-7.561195868398203e-10,0.028999658221949866,1.0
TAPT1,-3.094927595422482e-06,-0.3403693946145732,0.594
TAPT1-AS1,-1.4680154164046346e-06,-0.14615552660335293,0.752
SPATA24,8.567465276193734e-06,1.0518375475145516,0.19799999999999995
DNAJC18,-3.345122781230293e-06,-0.3702366335597357,0.627
FAM153B,-4.770346661559899e-06,-0.54037380884837,0.474
RANBP3L,1.1140216644006913e-05,1.3589616818214187,0.08999999999999997
LOC202181,5.579455912844262e-06,0.6951416768989818,0.5509999999999999
CCDC125,-2.8157312541239777e-06,-0.3070401208667439,0.752
LINC01554,2.667313016752373e-06,0.3475024230132325,0.679
GAPT,5.288334670468022e-06,0.6603888590939948,0.31499999999999995
CMYA5,-1.0259858361423888e-05,-1.1956884069399851,0.07999999999999996
STK32A,1.556013912160291e-05,1.8865932600679287,0.017000000000000015
OSTCP1,4.751693706881711e-06,0.5963269394553549,0.5820000000000001
TCTE1,1.10418858669076e-05,1.3472233711668538,0.01100000000000001
KHDRBS2,-4.796298844985189e-06,-0.5434718703118996,0.403
PAXIP1-AS1,9.26930675765798e-06,1.1356204035309003,0.281
TMEM184A,-1.5079895127275209e-05,-1.7710839300206496,0.16700000000000004
ADCK5,-2.0784932043002783e-06,-0.21903177281457858,0.6839999999999999
TSNARE1,-1.1413262791544914e-05,-1.3333769304165952,0.062000000000000055
TUBB,1.0350701708732328e-05,1.2647127411534154,0.04300000000000004
R3HCC1,6.074366410295246e-06,0.754221990679249,0.356
PRSS55,-2.5867743745553956e-06,-0.27970822074190893,0.7
C8ORF74,6.54737073710118e-07,0.10724965239316699,0.909
ADAM32,-9.864142639224416e-06,-1.1484495442451292,0.10399999999999998
ERICH5,-8.060830825568248e-06,-0.9331778368491448,0.21699999999999997
LGI3,-1.6111560016020826e-05,-1.8942397039577583,0.03500000000000003
TMEM268,-1.1601601364243702e-05,-1.3558599895339138,0.06000000000000005
C9ORF72,-9.854718843831728e-06,-1.1473245715648797,0.04700000000000004
CCDC171,1.3633710933315432e-05,1.6566244426244305,0.237
NAIF1,9.563627460588376e-06,1.1707551593518328,0.14700000000000002
FAM219A,-3.201362801177894e-06,-0.35307517755044604,0.642
CCDC107,-3.0840856226744707e-06,-0.3390751259432706,0.692
ANKS6,-1.4654430165377762e-05,-1.7202937294068503,0.0
SUSD3,1.4069553817037159e-05,1.7086535154806322,0.017000000000000015
LINC01560,2.283234319912422e-06,0.30165273899462297,0.74
SLC25A43,-7.66695159688714e-06,-0.8861582069527024,0.33299999999999996
FAM226A,-7.586958355018856e-06,-0.8766089533922702,0.30400000000000005
RTL3,3.090228861081196e-07,0.06597976059047969,0.944
NRK,-4.472565185442897e-07,-0.024301663550949655,0.962
HMGB3P30,-6.079413564720567e-06,-0.6966446574087297,0.29500000000000004
INTS6L,-8.778385211921009e-06,-1.0188364327335995,0.21599999999999997
ZNF449,1.6771298185448714e-05,2.031176286490624,0.09399999999999997
VMA21,1.3824184790462991e-06,0.1941171688042234,0.8280000000000001
TMEM31,-9.625291885004363e-07,-0.08581272702646277,0.921
ANO5,-1.1289631321355214e-05,-1.3186183304484331,0.040000000000000036
RPSAP52,-5.820331497427731e-06,-0.6657165402858614,0.28700000000000003
NLRP11,6.918698478793261e-06,0.8550147679562057,0.28500000000000003
HIPK1,-5.095136590309001e-06,-0.5791458514742551,0.44399999999999995
SLC44A5,-3.083843057029407e-07,-0.0077236884377029445,0.977
AMER3,-5.898107758087309e-06,-0.6750011400429695,0.41800000000000004
MTLN,-1.6462723315642695e-05,-1.936160087616278,0.039000000000000035
C2ORF69,9.067960655572248e-06,1.1115845607857442,0.239
DIPK2A,-1.0107855188299787e-05,-1.177542913542651,0.15300000000000002
SENP5,2.2627835665828866e-06,0.2992114148966805,0.767
USF3,1.1750353464220013e-05,1.4317972247584618,0.17400000000000004
TRIML2,6.499753763859806e-06,0.8050029267397956,0.606
LVRN,1.581345404031551e-05,1.9168329194807814,0.0010000000000000009
SLC36A1,-1.0517790342448087e-05,-1.2264792316474058,0.19399999999999995
DHRSX,3.959539539365997e-06,0.5017629384486679,0.45399999999999996
SFTA1P,8.006937373109791e-06,0.9849241064633756,0.21499999999999997
SAMD9L,8.812042077570686e-06,1.0810340875821938,0.09499999999999997
AMER2,1.0479499162049896e-05,1.2800880342524565,0.22799999999999998
ATAD3C,-2.046498256308227e-06,-0.2152123517748361,0.73
USP12,1.229554706645011e-05,1.496880122083626,0.062000000000000055
PLAC9,1.147124650510187e-05,1.3984786210758045,0.07699999999999996
MTIF3,-1.261499371801115e-06,-0.12150251807216086,0.851
GSX1,5.170028050215532e-06,0.6462659171018575,0.46299999999999997
OR4S2,2.3360017943760497e-06,0.30795189604374607,0.83
OR7E5P,-3.4876613006534367e-06,-0.38725227678546476,0.514
OR8J1,-1.3230610453931422e-06,-0.12885148927278808,0.852
OR5R1,2.676021143698943e-06,0.348541962233135,0.657
OR5M3,8.343211003709534e-07,0.12868763097655084,0.904
LRRC55,-8.720145788642219e-06,-1.011884057668988,0.11699999999999999
SMTNL1,8.009404323962034e-06,0.985218600581366,0.4
YPEL4,-1.1687853797880974e-05,-1.3661564388310041,0.041000000000000036
MED19,1.035969185001132e-05,1.2657859460468808,0.18700000000000006
TEX47,-1.252963932733598e-05,-1.4666452210896905,0.271
ZNF804B,-1.0133780049455618e-05,-1.1806377133896637,0.33999999999999997
FOLH1B,-8.99333916259047e-06,-1.044496722663331,0.235
CABCOCO1,1.430370727272309e-05,1.7366057607975318,0.02100000000000002
TMEM26,9.80014531803516e-06,1.1989896569116194,0.09799999999999998
ZCCHC24,-6.761977663396374e-06,-0.778126261320164,0.20299999999999996
ENKUR,1.1834175850295927e-05,1.441803585295735,0.07999999999999996
ARMC3,3.6021297577371622e-06,0.4590968762909145,0.571
UNC5B,-9.002518368117974e-06,-1.045592497244011,0.251
STOX1,5.4685625663443345e-06,0.6819037000504335,0.30800000000000005
FAM241B,1.1453853989807371e-05,1.3964023764491105,0.124
TYSND1,1.6929193209471496e-06,0.23118344091407342,0.846
ZNF25,-1.498960443188114e-05,-1.7603054101816185,0.02100000000000002
GJD4,-7.857471723599618e-06,-0.9089016907252289,0.47
CCNY,7.53819888030259e-06,0.9289680954703339,0.22899999999999998
RTKN2,-1.4696266210247969e-05,-1.7252879388063023,0.013000000000000012
TBATA,3.5785816632654152e-06,0.45628580475882197,0.598
C11ORF45,1.2842924092644545e-06,0.18240329524002413,0.856
HYLS1,1.5806861992760945e-07,0.0479594812503798,0.979
TMEM218,6.63407649981717e-06,0.8210378046198531,0.27
SLC37A2,8.626393026092528e-06,1.058872092088403,0.132
OR8B12,2.366798948745958e-06,0.3116283295667463,0.815
OR10G8,1.4717278520045782e-05,1.7859761402664802,0.013000000000000012
OR10G9,1.6651583433392293e-05,2.016885247702705,0.025000000000000022
OR10S1,1.5015290823759416e-06,0.20833608688237384,0.817
TBCEL,-6.743593398118097e-06,-0.775931625791408,0.29500000000000004
TLCD5,4.678640800046614e-06,0.5876061936223053,0.41900000000000004
MRPL21,-8.423136103003622e-06,-0.9764283025098548,0.385
TPCN2,-1.610865856169995e-06,-0.16320840555511235,0.8220000000000001
SPATA19,-6.167917722386299e-06,-0.7072099079594468,0.612
OR6Q1,1.3098128956847455e-06,0.18544982254809597,0.878
OR9Q1,1.3359466003148193e-06,0.188569553242308,0.846
OR9Q2,1.8361819641892093e-06,0.24828552696665235,0.806
OR10Q1,1.02590106654795e-05,1.2537670537329264,0.14800000000000002
OR5B17,-5.8908323232487355e-06,-0.6741326295236643,0.356
OR5B21,4.030567434882206e-06,0.5102419470287299,0.516
GLYATL2,-1.2024180435507783e-06,-0.1144496399668009,0.838
MPEG1,1.5025055678080188e-05,1.8227172705612011,0.0030000000000000027
OR5A2,4.112573117903334e-06,0.5200314372691006,0.5369999999999999
OR5A1,-8.415988248772186e-07,-0.07137657369122435,0.877
OR4D6,2.382839512747349e-06,0.31354318398849657,0.7070000000000001
OR4D11,1.6739214627983568e-06,0.22891555727376967,0.96
PATL1,-1.106323665780892e-05,-1.2915922967930895,0.04400000000000004
MS4A15,-4.372362821182225e-06,-0.4928641878359009,0.712
VWCE,3.6361475551094054e-06,0.46315777650058265,0.542
CYB561A3,-4.169392283981996e-06,-0.4686344269241785,0.573
PPP1R32,1.3257341935805803e-05,1.6116951097762509,0.0020000000000000018
GDPD4,5.032717410976559e-06,0.6298743560147722,0.503
DDIAS,1.3007115881967014e-05,1.5818241859366169,0.02300000000000002
LTO1,-4.4643321628472246e-06,-0.5038430973391711,0.567
SHANK2-AS3,1.5389217031278156e-06,0.21279985917749686,0.788
LRTOMT,1.6347563644047798e-05,1.9805926561282812,0.07199999999999995
DLEU7,7.2285697476993385e-06,0.8920058843151263,0.32299999999999995
FAM124A,-5.950841128514439e-06,-0.6812962258970223,0.361
TPTE2P3,-4.647296009266543e-07,-0.02638752593450276,0.963
CFAP53,6.895927113649602e-06,0.8522964190732834,0.42600000000000005
DOK6,1.1985766111994947e-05,1.4598997870803776,0.06299999999999994
ATOH7,1.3363712655409749e-05,1.6243931946291719,0.05600000000000005
OTUD1,1.1883385952114267e-05,1.4476780783031789,0.23299999999999998
HEPACAM,8.855691658821516e-06,1.0862447892544325,0.22599999999999998
OAF,9.294411899193631e-06,1.1386173487302111,0.21599999999999997
TIGD3,-1.563779137652878e-05,-1.83768321541164,0.0030000000000000027
FAM181B,9.053742536469648e-07,0.13716965472073284,0.874
CCDC89,-1.2359222148696941e-05,-1.4463015419004257,0.019000000000000017
